"Data Source","World Development Indicators",

"Last Updated Date","2022-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"South Asia (IDA & IBRD)","TSA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","106.807299018492","112.93529653938","114.254319372199","126.577428385549","149.143786117828","153.944534286139","146.777354219903","164.504430658932","183.730337716436","201.27147829406","238.463177284849","245.044125425855","245.594916100396","254.980715148719","246.902843060764","260.62593022075","270.875322556175","293.014106482152","308.012421803808","302.385684235407","317.066183219228","275.086196365153","285.710415699038","278.631561752897","310.475162996525","337.48640179076","362.558418560199","372.380883817865","371.840261971728","390.482567726858","400.547001798277","403.444909114106","416.38367798231","478.589399648201","543.413455381312","609.509587353396","680.622625526296","841.628807272103","832.999715821423","918.391717269164","1101.34080356141","1198.94516311785","1198.99296672419","1216.31377555561","1318.51971645212","1371.45424637085","1459.0641974524","1659.25114689739","1678.37715300818","1749.98000538187","1627.49892497534","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","159.612013904042","175.793955631008","219.225037631327","269.711068318207","290.112541072799","305.933428212943","315.280703524072","346.157492188008","381.587242430522","500.019640565492","776.771479507603","691.412424891332","577.209712330032","484.635958171167","431.9314500452","430.273279913596","465.464115090055","476.849434169301","448.417474048092","492.306601416232","500.445669765757","496.021288823285","469.347025576369","446.767550784668","507.572072456138","511.942010676857","522.909787409783","499.470118353428","495.449054044935","491.668773348974","462.059922905841","490.983515333524","603.114932793674","721.879134248324","819.605638421388","949.114135257209","1042.97594244451","1108.79884433304","1110.42271562722","1238.31880275228","1332.84141902391","1369.68467811619","1439.18360165095","1482.93147142943","1370.41641809693","1254.97840266567","1282.81657118634","1304.76529499123","1321.47044788931","1206.44807731376","",
"Trinidad and Tobago","TTO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","693.246124946474","742.880561519746","870.468916358473","1039.8765708725","1130.66261700003","1656.72145296942","1574.96962321789","2044.8039531798","2507.57260801984","2509.59536125291","3567.35167378841","4186.48428593089","5978.06785764439","5426.43936794439","5149.76205591566","4662.23710814792","3064.61262609384","2689.89384996526","2685.09621188397","2307.63346773156","2706.51555244664","3050.949267483","3101.92713614166","2681.58121095991","2833.52227474163","3149.18778145505","3147.664059837","3333.56873524256","3739.65143848143","4042.69372549651","4497.84751010696","5185.16798762571","5239.01181930733","6226.31086912256","7903.07843745627","8674.09718287933","9545.97368401338","11810.1250388749","15755.9905273228","10060.3179373679","11570.3801766364","11794.9232977056","11822.7347204926","13633.4298428566","15081.2632105366","15074.4519423138","13277.0650232265","13307.8811733898","13190.8906326488","13558.8892425562","13035.719543486","",
"Tunisia","TUN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","251.649896419165","291.341033565961","380.298518827978","445.954600245152","551.190449155666","659.402744044647","667.575701151033","722.305180837514","834.629692731729","931.165354459401","1110.514941063","1016.94485647873","962.477205915082","964.763192318228","923.085267237934","897.934303823091","962.751887638863","1006.63305068115","1043.25407112264","1016.59532121145","1239.08004148119","1289.56980406473","1365.38632443728","1235.84440686555","1314.79552476717","1493.57755952185","1587.66171713358","1707.02508882082","1797.93621464386","1871.22579896121","1706.72187230193","1775.5784859399","1835.54931540721","2179.83712467635","2441.79896970059","2444.49850790251","2571.53873172597","2851.8927654725","3121.00486885506","3104.29667649011","3316.31150830836","3380.33435971594","3269.82770712125","3441.06122493249","3753.28049060155","3572.92767242895","3552.65077774069","3406.55106290354","3456.00347926624","3333.11530811457","3357.81202074222","",
"Turkey","TUR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","418.659634687041","388.417983948384","476.26702010192","588.131299848043","790.241779038168","962.205245774583","1077.71580970163","1207.62191881767","1309.99620193776","1745.0406252289","1303.27175704509","1310.73695196104","1161.5575243465","1083.93211453236","1030.31963315696","1133.38491921948","1250.76318950985","1387.44194914095","1404.15391750391","1657.07857888253","2323.19445891284","2264.5967189643","2359.07378750352","2657.46381596332","1845.31850246677","2389.31052347748","2531.37599158926","2615.95051462865","3762.24211927241","3398.7190039437","3589.96276589797","2510.84703839141","2955.19236735751","3871.67456177641","5023.97942406743","6199.8405495954","6753.33185617107","8177.41793051027","9125.57531387764","7505.62577880345","9004.89191703035","9635.98581721961","9965.51830275566","10696.7960276424","10263.8032334081","9257.88176236802","9130.46172072149","8834.04892395878","7984.19534705699","7581.1422440235","7137.44775029953","",
"Tuvalu","TUV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164.948135027929","139.29462822425","128.101846473261","145.555175323158","127.44009763514","112.204713907088","118.915250838185","135.89032788489","169.118149844926","199.947082666911","320.819378895561","328.89272980354","340.977381135837","335.587307217341","349.73475249217","366.132176230682","392.971138328675","424.93668313036","426.979864803598","478.452131922027","592.147632111366","579.081374658666","593.527305047159","598.92196342677","628.630928135323","746.376946663167","822.537747630458","781.623901070042","803.857301937992","849.903313680685","910.030036889379","979.382983921747","930.742504299405","",
"Uganda","UGA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","43.3007545275572","53.8675065937705","95.703969967942","113.482648851078","200.649360140858","193.918212084636","200.126815513473","332.380868869361","332.002328847628","252.022412553185","183.980410277368","128.28509238296","97.7968385347847","119.221081036244","147.898868680545","206.148086244745","212.136000977149","220.262074180291","226.086083564401","210.911905153426","208.508309830158","186.769432739111","189.505006312337","179.518084278882","223.633482917712","256.390761214495","270.851506529332","301.406455890224","348.890843703803","635.743002942635","650.247609532859","634.402559006101","561.470481477937","586.743076684384","655.891499715579","643.665281105736","554.941219327235","573.37960338836","631.063555636453","661.992904340237","698.407671077753","",
"Ukraine","UKR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","731.207419751627","681.473390245708","781.56692452507","653.400118866255","490.609297683186","491.613367770614","614.088305591972","695.924089146199","827.667530150472","1101.46396214356","1501.70513072569","1890.67492173695","2579.46064698534","3271.66784649706","2041.64982686213","2463.05951947554","2943.97108046257","3396.13315158349","3519.41515100301","2648.78221777311","1934.61508819921","1910.71147478843","2344.73700475819","2731.74555913803","3234.6901938772","3297.04865127522","",
"Upper middle income","UMC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","210.655881630155","225.414408257406","249.076622077481","313.958015337015","374.222219864843","399.251322388519","410.712530526108","445.570952266944","467.017968691061","540.87680830522","599.06694604277","652.779627279191","608.319501738595","566.720448022126","586.248512647461","607.967612450341","617.390614149807","642.456876755215","710.33519093592","752.105878034594","894.514241999334","949.857903273614","1032.15538420861","1127.1259139091","1248.61246275802","1375.82587233107","1506.94220568438","1599.93271653501","1569.93023597669","1467.19872457724","1603.69421077703","1600.67015381702","1605.99910838213","1776.63925428665","2101.61559389651","2485.99914592076","2938.79770716676","3642.58736036136","4333.15004614421","4183.55860156534","4948.0606916345","5787.89029850399","6190.31078197544","6568.30248749503","6752.42655845641","6305.55700220803","6220.39425865192","6852.40398152732","7199.15071213891","7243.06995348773","6870.36667481463","",
"Uruguay","URY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","914.983724843907","707.620115580342","1200.85060464369","1318.35913003437","1114.97894817074","1158.30911069315","1299.31123274709","1540.47008533651","2249.17220950748","3041.32604326089","3411.10284445213","2773.15601634897","1477.39036229353","1370.54897778713","1317.00782393216","1667.3489472796","2093.74653403761","2325.80076702404","2367.50220413525","2610.28396599329","3165.21269588614","3623.73414548232","4222.58611880296","4876.5203419539","5307.34851059761","5612.50270857737","6545.9271458443","6883.08532464779","6502.83362462043","6193.97072506466","5674.62651903144","3739.37121963921","3139.93880078513","3553.69056070524","4586.3081196436","5196.37666619432","6211.06188515481","7949.21565352331","8231.47799373429","10269.4489379081","12264.9539522489","12426.632425764","14319.4010488059","14000.1190570779","13224.2616752718","14174.210643141","15690.7398180321","15678.7419193452","14956.0753223835","12950.0283659254","",
"United States","USA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4550.77638242853","4859.42501985948","5310.00906866777","5883.0191292761","6132.73492205","6543.70296286679","7219.07669262453","7959.9079776738","8904.71665787955","9531.04241458421","10128.4591917805","11446.9861811899","12068.3955419744","12758.2450175909","14275.54989554","15152.4561369969","15825.8172134301","16735.8106965696","18178.7569953404","19113.3500480861","19866.0407976777","20248.423417335","21147.6594478433","21824.1339871769","23047.134129071","24102.118146029","25320.4334937847","26815.499769699","28286.7837001484","29588.9436536395","31193.6448026633","31889.4662410684","32523.74663215","33630.0540700209","35545.7190353796","37533.5993850515","39719.4100096497","40540.3697181926","40186.1862558279","39144.5704006006","41135.5539743986","42651.2602318985","44745.2667097979","45708.5966335453","47644.6712115403","49061.3209709054","49536.2241668372","51448.032742525","53793.3595846641","55402.3448509704","53271.9044480181","",
